Customer_ID,Customer_Name,Age,Gender,City,State,Membership_Level,Acquisition_Channel,Customer_Tenure_Days,Total_Orders,Total_Items_Purchased,Total_Spend,Average_Order_Value,Preferred_Category,Website_Visits,App_Sessions,Days_Since_Last_Purchase,Purchase_Frequency_Per_Month,Average_Days_Between_Orders,Coupon_Usage_Rate,Return_Rate,Support_Tickets,Customer_Satisfaction,Preferred_Payment_Method,Future_CLV
CUST114741,Deepak Naidu,23,Male,Jaipur,Rajasthan,Silver,Organic Search,630,2,4,967.28,483.64,Books,167,92,395,0.095,279.62,0.358,0.33,1,3.91,Debit Card,200
CUST114742,Ajay Shah,33,Male,Kolkata,West Bengal,Platinum,Organic Search,1304,17,24,7026.56,413.33,Grocery,535,359,80,0.391,61.78,0.32,0.358,5,4.19,Cash on Delivery,874.47
CUST114743,Karan Pillai,19,Male,Jodhpur,Rajasthan,Silver,Organic Search,215,1,2,754.67,754.67,Sports & Fitness,34,34,134,0.14,175.48,0.386,0.137,2,4.26,UPI,200
CUST114744,Varun Kumar,23,Male,Chandigarh,Punjab,Silver,Paid Ads,630,8,21,3929.61,491.2,Books,69,39,95,0.381,90.02,0.465,0.26,4,3.92,Debit Card,426.33
CUST114745,Vikram Pandey,43,Male,Hyderabad,Telangana,Silver,Organic Search,1652,22,38,11622.76,528.31,Beauty & Personal Care,101,79,47,0.4,93.44,0.294,0.6,3,3.53,UPI,747.33
CUST114746,Priya Kumar,72,Female,Kozhikode,Kerala,Platinum,Referral,3106,98,296,136670.41,1394.6,GROCERY,695,584,57,0.947,33.03,0.224,0.28,3,4.47,EMI,6957.53
CUST114747,Sangeeta Pillai,15,Female,Surat,Gujarat,Silver,Referral,30,1,2,294.18,294.18,Home & Kitchen,7,3,24,1,31.13,0.598,0.289,3,4.11,Cash on Delivery,200
CUST114748,Shalini Patel,35,Female,Patna,Bihar,Gold,Paid Ads,1710,27,85,14046.24,520.23,Home & Kitchen,648,346,155,0.474,64.66,0.289,0.418,1,3.83,UPI,1169.56
CUST114749,Shreya Pillai,47,Female,Indore,Madhya Pradesh,Platinum,Organic Search,1362,30,71,45067.69,1502.26,Fashion,102,69,113,0.661,42.54,0.593,0.285,4,3.76,Credit Card,2671.29
CUST114750,Sarika Joshi,44,Other,Bengaluru,Karnataka,Silver,Organic Search,933,6,14,2510.23,418.37,Books,53,51,131,0.193,133.37,0.422,0.348,2,3.89,Debit Card,218.02
CUST114751,Vikram Yadav,37,Male,Chennai,Tamil Nadu,Gold,Paid Ads,1890,18,31,14561.93,809,Electronics,139,83,90,0.286,129.9,0.158,0.002,0,4.62,UPI,1367.99
CUST114752,Ravi Pillai,23,Male,Kozhikode,Kerala,Silver,Organic Search,630,4,9,1585.83,396.46,Books,69,42,334,0.19,135.4,0.502,0.215,2,4.18,UPI,200
CUST114753,Sandeep Singh,24,Male,Bhopal,Madhya Pradesh,Silver,Referral,720,6,17,1963.07,327.18,Fashion,150,121,151,0.25,128.23,0.514,0.155,1,4.31,UPI,280.12
CUST114754,Nisha Desai,28,Female,Chandigarh,Punjab,Silver,Organic Search,1080,10,28,5585.37,558.54,Fashion,236,165,7,0.278,116.22,0.251,0.292,0,4.59,UPI,525.76
CUST114755,Sunita Bansal,51,Female,Hyderabad,Telangana,Gold,Organic Search,430,10,26,13591.84,1359.18,Fashion,51,33,122,0.698,49.41,0.342,0.42,2,3.61,Credit Card,1231.05
CUST114756,Rakesh Patel,36,Male,Chennai,Tamil Nadu,Platinum,Affiliate,1800,38,74,40724.03,1071.69,Sports & Fitness,371,207,80,0.633,47.73,0.557,0.217,1,4.74,Credit Card,3178.09
CUST114757,Anita Tiwari,32,Female,Bhopal,Madhya Pradesh,Platinum,Paid Ads,1440,12,28,10848.15,904.01,Beauty & Personal Care,313,220,55,0.25,118.42,0.383,0.183,1,4.78,Debit Card,1640.68
CUST114758,Pallavi Mehta,33,Female,Mumbai,Maharashtra,Gold,Email Marketing,515,6,15,5129.26,854.88,Grocery,51,30,246,0.35,82.39,0.447,0.286,2,3.54,Debit Card,401.34
CUST114759,Karan Naidu,43,Male,Ahmedabad,Gujarat,Platinum,Email Marketing,139,1,1,2016.64,2016.64,Beauty & Personal Care,42,15,304,0.216,129.27,0.519,0.087,0,4.46,Credit Card,221.25
CUST114760,Swati Singh,27,Female,Thiruvananthapuram,Kerala,Gold,Referral,990,8,19,4874.02,609.25,Beauty & Personal Care,129,76,150,0.242,128.2,0.267,0.184,1,4.61,UPI,401
CUST114761,Karan Desai,33,Male,Udaipur,Rajasthan,Silver,Referral,425,5,8,1890.42,378.08,Books,43,30,36,0.353,75.15,0.267,0.42,2,3.7,UPI,200
CUST114762,Sanjay Shah,30,Male,Lucknow,Uttar Pradesh,Platinum,Social Media,1260,15,27,15071.72,1004.78,Fashion,185,121,31,0.357,80.99,0.692,0.069,0,4.8,Credit Card,1954.75
CUST114763,Usha Patel,26,Female,Hubballi,Karnataka,Silver,Referral,900,6,18,4994.26,832.38,Home & Kitchen,132,72,34,0.2,134.11,0.643,0.563,4,3.45,Debit Card,406.35
CUST114764,Karan Iyer,30,Male,Bengaluru,Karnataka,Silver,Email Marketing,1260,12,33,9807.9,817.32,Beauty & Personal Care,78,58,354,0.286,108.53,0.218,0.425,5,3.25,UPI,382.25
CUST114765,Praveen Mishra,15,Male,Hyderabad,Telangana,Gold,Social Media,30,1,3,1358.34,1358.34,Beauty & Personal Care,19,15,29,1,31.34,0.312,0.403,2,4.05,EMI,200
CUST114766,Anjali Chatterjee,34,Female,Pune,Maharashtra,Silver,Social Media,1620,12,27,3625.55,302.13,Electronics,392,299,114,0.222,118.74,0.159,0.139,1,4.36,UPI,455.48
CUST114767,Sanjay Gupta,43,Male,Jaipur,Rajasthan,Gold,Email Marketing,513,10,25,10081.33,1008.13,Electronics,121,59,29,0.585,51.74,0.95,0.066,0,3.95,EMI,1292.41
CUST114768,Anita Rao,77,Female,Bengaluru,Karnataka,Gold,Paid Ads,965,10,26,3513.93,351.39,Electronics,169,120,224,0.311,82.02,0.939,0.569,2,3.55,UPI,308.18
CUST114769,Vijay Kulkarni,34,Male,Madurai,Tamil Nadu,Silver,Organic Search,1620,28,60,14793.68,528.35,Electronics,218,176,14,0.519,64.15,0.369,0.29,2,4.25,Debit Card,1491.43
CUST114770,Rakesh Bansal,22,Male,Chennai,Tamil Nadu,Silver,Organic Search,540,10,22,3102.83,310.28,Mobile & Accessories,61,33,92,0.556,46.24,0.854,0.145,2,4.38,UPI,370.09
CUST114771,Deepak Bansal,31,Male,Delhi,Delhi,Gold,Organic Search,1266,18,66,8357.6,464.31,Fashion,359,382,260,0.427,62.59,0.651,0.145,3,4.12,UPI,550.34
CUST114772,Priya Thakur,20,Female,Surat,Gujarat,Platinum,Organic Search,360,6,17,19713.94,3285.66,Beauty & Personal Care,61,47,20,0.5,58.79,0.246,0.306,2,4.35,EMI,2339.57
CUST114773,Sanjay Naidu,36,Male,Coimbatore,Tamil Nadu,Silver,Referral,1196,48,133,16849.33,351.03,Sports & Fitness,116,74,45,1.204,24.75,0.339,0.066,1,4.17,UPI,1189.44
CUST114774,Yogesh Singh,46,Other,Hyderabad,Telangana,Platinum,Paid Ads,2371,61,117,45039.28,738.35,Home & Kitchen,258,177,8,0.772,49.98,0.233,0.16,5,3.96,Debit Card,2726.99
CUST114775,Arjun Singh,40,Male,Pune,Maharashtra,Gold,Email Marketing,1063,26,71,11534.22,443.62,Electronics,101,57,82,0.734,38.34,0.563,0.451,4,3.56,UPI,704.89
CUST114776,Sunita Rao,29,Female,Kolkata,West Bengal,Silver,Email Marketing,1053,6,8,5061.68,843.61,Grocery,129,134,57,0.171,139.09,0.711,0.357,2,3.56,Debit Card,213.89
CUST114777,Suman Chauhan,40,Female,Chennai,Tamil Nadu,Platinum,Paid Ads,2160,26,64,30858.41,1186.86,Electronics,376,364,158,0.361,72.16,0.355,0.157,0,4.21,EMI,2693.45
CUST114778,Sandeep Bansal,20,Male,Indore,Madhya Pradesh,Silver,Paid Ads,360,1,2,296.31,296.31,Beauty & Personal Care,35,25,87,0.083,310.82,0.23,0.372,4,3.76,UPI,200
CUST114779,Sarika Pillai,35,Female,Mumbai,Maharashtra,Silver,Organic Search,1710,22,69,9754.68,443.39,Fashion,178,101,54,0.386,91.23,0.493,0.133,1,4.12,UPI,995.55
CUST114780,Sneha Bansal,52,Female,Jodhpur,Rajasthan,Silver,Paid Ads,1012,16,37,6606.08,412.88,Electronics,69,53,95,0.474,65.75,0.443,0.476,2,3.96,UPI,231.23
CUST114781,Lakshmi Desai,35,Female,Noida,Uttar Pradesh,Platinum,Organic Search,1710,47,132,31904.14,678.81,Beauty & Personal Care,1495,1140,60,0.825,41.45,0.126,0.351,4,3.55,Debit Card,2798.8
CUST114782,Sunita Tiwari,30,Female,Lucknow,Uttar Pradesh,Silver,Organic Search,1260,22,56,39847.84,1811.27,Electronics,116,74,107,0.524,65.3,0.099,0.221,3,4.46,EMI,2225.73
CUST114783,Harish Agarwal,29,Male,Hyderabad,Telangana,Silver,Paid Ads,570,7,18,5827.88,832.55,Electronics,69,44,53,0.368,87.36,0.447,0.111,1,4.21,UPI,750.55
CUST114784,Pooja Joshi,34,Female,Nagpur,Maharashtra,Silver,Paid Ads,1620,30,56,14929.63,497.65,Home & Kitchen,85,56,37,0.556,54.92,0.339,0.257,2,3.51,UPI,794.91
CUST114785,Anjali Nair,32,Female,Ahmedabad,Gujarat,Silver,Affiliate,916,6,13,3550.96,591.83,Fashion,133,81,220,0.197,156.7,0.392,0.103,1,4.02,UPI,314.19
CUST114786,Anil Bose,28,Male,Warangal,Telangana,Silver,Paid Ads,1080,18,46,9327.5,518.19,Home & Kitchen,25,16,18,0.5,58.68,0.237,0.375,4,3.69,UPI,489.7
CUST114787,Deepika Chauhan,31,Female,Bhopal,Madhya Pradesh,Gold,Referral,1350,30,76,11379.54,379.32,Home & Kitchen,234,170,9,0.667,49.1,0.586,0.044,4,4.08,Cash on Delivery,1161.75
CUST114788,Sandeep Bhatt,19,Male,Jaipur,Rajasthan,Silver,Organic Search,204,5,11,2709.93,541.99,Fashion,26,16,11,0.735,44.62,0.664,0.062,2,4.56,UPI,274.69
CUST114789,Anil Gupta,38,Male,Lucknow,Uttar Pradesh,Platinum,Referral,1262,31,80,15453.51,498.5,Electronics,285,202,4,0.737,36.32,0.401,0.499,3,3.75,UPI,1588.72
CUST114790,Sanjay Rao,40,Male,Kolkata,West Bengal,Silver,Social Media,816,9,14,5962.86,662.54,Home & Kitchen,137,115,146,0.331,103.62,0.659,0.058,1,3.99,UPI,493.86
CUST114791,Pooja Bhatt,37,Female,Kolkata,West Bengal,Platinum,Organic Search,1260,26,55,35121.87,1350.84,Electronics,254,146,23,0.619,42.5,0.197,0.106,2,3.94,EMI,4522.09
CUST114792,Manoj Bhatt,29,Male,Bhopal,Madhya Pradesh,Platinum,Organic Search,1170,18,49,15529.66,862.76,Fashion,153,127,168,0.462,59.79,0.246,0.292,2,4.16,Debit Card,1880.61
CUST114793,Amit Nair,35,Male,Hyderabad,Telangana,Silver,Affiliate,503,3,4,2808.08,936.03,Fashion,102,106,285,0.179,198.57,0.11,0.222,2,3.84,Credit Card,202.5
CUST114794,Kajal Patel,35,Female,Ahmedabad,Gujarat,Silver,Paid Ads,1514,2,3,1037.15,518.57,Sports & Fitness,112,95,281,0.04,400,0.253,0.388,3,3.76,UPI,200
CUST114795,Kajal Bhatt,29,Female,DELHI,Delhi,Silver,Paid Ads,1170,5,8,3935,787,Books,263,170,900,0.128,269.59,0.028,0.12,3,3.62,Debit Card,383.18
CUST114796,Sonal Gupta,41,Female,Vadodara,Gujarat,Silver,Social Media,1367,3,9,1684.57,561.52,Grocery,213,220,638,0.066,400,0.712,0.045,2,5,Debit Card,200
CUST114797,Ajay Rao,39,Male,Nagpur,Maharashtra,Gold,Referral,355,7,22,5438.95,776.99,Fashion,75,55,42,0.592,54.29,0.642,0.031,1,4.53,Credit Card,296.34
CUST114798,Suman Pandey,40,Female,Hyderabad,Telangana,Platinum,Social Media,1351,65,100,98932.4,1522.04,Fashion,173,78,28,1.443,,0.319,0.365,2,4.41,Net Banking,8978
CUST114799,Pankaj Kumar,34,Male,Kanpur,Uttar Pradesh,Silver,Organic Search,438,5,12,3544.88,708.98,Mobile & Accessories,32,24,189,0.342,92.7,0.307,0.019,2,3.43,Debit Card,200
CUST114800,Ravi Tiwari,20,Male,Mumbai,Maharashtra,Gold,Social Media,360,6,7,5188.11,864.68,Home & Kitchen,57,31,125,0.5,56.63,0.419,0.101,1,4.46,UPI,628.58
CUST114801,Suman Joshi,18,Female,Delhi,Delhi,Silver,Social Media,180,3,10,1517.5,505.83,Home & Kitchen,17,12,121,0.5,65.41,0.562,0.549,3,3.41,Debit Card,200
CUST114802,Ganesh Patel,28,Male,Chennai,Tamil Nadu,Gold,Organic Search,172,1,3,570.57,570.57,Mobile & Accessories,20,7,35,0.174,127.96,0.504,0.195,1,4.33,Cash on Delivery,200
CUST114803,Manoj Chatterjee,25,Male,Pune,Maharashtra,Gold,Paid Ads,810,21,67,12085.16,575.48,Electronics,37,32,62,0.778,42.45,0.208,0.413,3,3.74,Debit Card,1037.38
CUST114804,Shalini Desai,31,Female,Kanpur,Uttar Pradesh,Silver,Social Media,1350,16,37,5246.43,327.9,Books,373,242,49,0.356,77.73,0.176,0.023,0,4.32,UPI,599.51
CUST114805,Sandeep Bansal,23,Male,Kolkata,West Bengal,Platinum,Affiliate,630,18,47,6506.97,361.5,Electronics,73,55,10,0.857,40.76,0.514,0.162,2,4.33,Cash on Delivery,896.45
CUST114806,Aditya Chatterjee,23,Male,Jaipur,Rajasthan,Gold,Referral,630,5,10,2755.19,551.04,Sports & Fitness,98,58,78,0.238,152.11,0.447,0.094,1,3.97,UPI,467.05
CUST114807,Meera Agarwal,18,Female,Mumbai,Maharashtra,Platinum,Paid Ads,180,5,10,4917.59,983.52,Fashion,73,54,7,0.833,45.13,0.125,0.265,0,4.47,Net Banking,1548.62
CUST114808,Nandini Nair,21,Female,Lucknow,Uttar Pradesh,Silver,Organic Search,450,1,2,978.25,978.25,Electronics,32,18,83,0.067,400,0.261,0.486,2,3.7,EMI,200
CUST114809,Ashok Singh,28,Other,Mumbai,Maharashtra,Platinum,Organic Search,1080,54,165,27573.29,510.62,Home & Kitchen,36,20,14,1.5,24.35,0.777,0.213,2,4.41,Cash on Delivery,3058.79
CUST114810,Ashok Chauhan,27,Male,Chandigarh,Punjab,Gold,Referral,815,15,31,7261.56,484.1,Electronics,146,91,53,0.552,49.45,0.226,0.182,3,4.31,Debit Card,585.2
CUST114811,Anita Mishra,40,Female,Chennai,Tamil Nadu,Silver,Referral,1005,13,37,4504.46,346.5,Fashion,234,175,78,0.388,81.11,0.331,0.445,6,3.23,UPI,312.99
CUST114812,Pallavi Tiwari,29,Female,Bhopal,Madhya Pradesh,Gold,Social Media,49,1,2,1075.64,1075.64,Beauty & Personal Care,18,13,27,0.612,45.91,0.38,0.182,1,5,Credit Card,245.86
CUST114813,Manish Chatterjee,19,Male,Mumbai,Maharashtra,Gold,Paid Ads,270,11,35,7208.56,655.32,Electronics,32,21,53,1.222,23.49,0.108,0.302,5,3.66,Debit Card,604.19
CUST114814,Harish Joshi,30,Male,Pune,Maharashtra,Platinum,Organic Search,798,10,18,14834.47,1483.45,Beauty & Personal Care,284,165,102,0.376,81.47,0.554,0.102,2,4.21,Credit Card,1359.62
CUST114815,Varun Desai,36,Male,Surat,Gujarat,Gold,Referral,890,4,13,1218.39,304.6,Sports & Fitness,23,20,900,0.135,191.99,0.338,0.257,3,3.69,UPI,200
CUST114816,Yogesh Gupta,18,Male,Kolkata,West Bengal,Gold,Paid Ads,180,2,4,929.8,464.9,Home & Kitchen,13,5,133,0.333,95.9,0.243,0.068,0,4.85,Debit Card,200
CUST114817,Varun Bansal,42,Male,Ludhiana,Punjab,Gold,Paid Ads,2340,33,33,15167.53,459.62,Sports & Fitness,128,64,156,0.423,86.45,0.173,0.37,4,3.33,UPI,783.72
CUST114818,Radhika Reddy,35,Female,Jaipur,Rajasthan,Platinum,Paid Ads,1612,38,73,30647.28,806.51,Fashion,183,93,151,0.707,54.09,0.258,0.395,1,3.74,Debit Card,1986.78
CUST114819,Kajal Desai,43,Female,Kochi,Kerala,Gold,Social Media,1470,14,34,21739.56,1552.83,Fashion,252,185,20,0.286,132.25,0.525,0.04,5,3.41,EMI,2020.72
CUST114820,Vijay Yadav,36,Male,Mumbai,Maharashtra,Gold,Referral,876,11,18,7223.54,656.69,Mobile & Accessories,187,155,211,0.377,71.32,0.42,0.388,3,3.88,UPI,556.14
CUST114821,Nisha Gupta,28,Female,Lucknow,Uttar Pradesh,Silver,Referral,1080,11,32,5630.98,511.91,Beauty & Personal Care,54,47,41,0.306,99.87,0.096,0.427,3,3.95,Debit Card,532.37
CUST114822,Ravi Mehta,31,Male,Thiruvananthapuram,Kerala,Gold,Social Media,737,21,42,12425.37,591.68,Electronics,74,39,73,0.855,31.9,0.353,0.263,4,3.21,UPI,727.32
CUST114823,Praveen Chauhan,28,Male,Indore,Madhya Pradesh,Silver,Paid Ads,830,4,8,1568.46,392.11,Electronics,207,84,58,0.145,236.52,0.151,0.275,4,3.08,UPI,224.01
CUST114824,Sonal Iyer,38,Female,Vadodara,Gujarat,Silver,Social Media,222,4,6,3014.46,753.61,Electronics,27,21,22,0.541,51.45,0.75,0.209,3,4.06,UPI,230.09
CUST114825,Rakesh Chatterjee,26,Male,Kolkata,West Bengal,Platinum,Organic Search,900,10,13,13206.29,1320.63,Grocery,166,113,730,0.333,107.35,0.396,0.151,4,3.62,Credit Card,781.84
CUST114826,Rekha Chauhan,35,Female,Hyderabad,Telangana,Silver,Email Marketing,810,14,41,6160.51,440.04,Home & Kitchen,33,14,16,0.519,36.43,0.272,0.311,3,3.32,UPI,354
CUST114827,Ashok Iyer,41,Male,Pune,Maharashtra,Silver,Organic Search,2250,17,54,11816.65,695.1,Electronics,426,255,3,0.227,105.46,0.376,0.263,2,3.71,Credit Card,1021.6
CUST114828,Nitin Bhatt,34,Male,Ahmedabad,Gujarat,Platinum,Paid Ads,1620,61,123,47412.06,777.25,Beauty & Personal Care,606,489,6,1.13,31.43,0.247,0.142,1,4.47,UPI,3411.44
CUST114829,Neha Menon,32,Female,Indore,Madhya Pradesh,Gold,Paid Ads,264,5,13,3271.18,654.24,Books,41,20,16,0.568,37.13,0.379,0.14,5,4.09,UPI,310.63
CUST114830,Praveen Bansal,35,Male,Ahmedabad,Gujarat,Silver,Organic Search,737,16,29,10385.18,649.07,Sports & Fitness,16,11,105,0.651,33.74,0.808,0.413,3,3.56,Credit Card,484.96
CUST114831,Ganesh Reddy,26,Male,Lucknow,Uttar Pradesh,Platinum,Paid Ads,692,2,4,1941.12,970.56,Electronics,132,110,182,0.087,381.16,0.338,0.292,1,4.31,Credit Card,251.66
CUST114832,Pooja Kumar,18,Female,Bhopal,Madhya Pradesh,Silver,Organic Search,180,1,2,502.57,502.57,Grocery,42,29,163,0.167,150.45,0.295,0.407,3,2.66,UPI,200
CUST114833,Anjali Naidu,24,Female,Chennai,Tamil Nadu,Gold,Organic Search,720,7,15,3648.47,521.21,Home & Kitchen,63,35,256,0.292,112.11,0.163,0.23,1,4.13,UPI,305.38
CUST114834,Pooja Bhatt,26,Female,Indore,Madhya Pradesh,Platinum,Social Media,603,13,35,8195.59,630.43,Electronics,40,30,68,0.647,32.55,0.589,0.078,3,4.18,UPI,830.91
CUST114835,Sandeep Desai,35,Other,Ahmedabad,Gujarat,Silver,Organic Search,606,6,15,5905.58,984.26,Home & Kitchen,69,42,257,0.297,118.49,0.164,0.432,1,3.42,EMI,298.95
CUST114836,Harish Reddy,25,Male,Lucknow,Uttar Pradesh,Silver,Organic Search,302,5,16,2780.99,556.2,Electronics,124,74,10,0.497,58.53,0.329,0.101,1,4.17,UPI,399.08
CUST114837,Pankaj Verma,26,Male,Madurai,Tamil Nadu,Silver,Paid Ads,168,2,5,755.63,377.81,Beauty & Personal Care,14,7,8,0.357,96.46,0.303,0.381,3,3.65,UPI,200
CUST114838,Deepika Agarwal,38,Female,Jaipur,Rajasthan,Silver,Paid Ads,1157,51,96,24377.85,478,Fashion,166,63,6,1.322,24.8,0.601,0.455,4,3.91,Debit Card,1642.47
CUST114839,Ravi Tiwari,35,Male,Mumbai,Maharashtra,Gold,Email Marketing,1710,70,118,27918.57,398.84,Fashion,410,243,28,1.228,23.44,0.095,0.112,0,4.63,Debit Card,1992.54
CUST114840,Shreya Singh,42,Female,Mumbai,Maharashtra,Silver,Paid Ads,1138,16,49,14426.39,901.65,Electronics,144,80,49,0.422,72.33,0.443,0.441,2,3.96,UPI,1503.77
CUST114841,Ganesh Agarwal,31,Male,Ahmedabad,Gujarat,Gold,Email Marketing,1350,16,20,17920.84,1120.05,Fashion,286,87,155,0.356,83.24,0.184,0.272,1,4.16,EMI,1263.84
CUST114842,Sarika Reddy,20,Female,Kochi,Kerala,Silver,Social Media,360,3,8,3601.53,1200.51,Fashion,47,32,66,0.25,120.95,0.614,0.172,2,4.18,EMI,319.68
CUST114843,Shalini Bose,49,Female,Kanpur,Uttar Pradesh,Gold,Referral,463,7,15,3182.45,454.64,Fashion,23,18,40,0.454,68.02,0.339,0.312,4,3.52,Debit Card,232.36
CUST114844,Suresh Iyer,37,Male,Mumbai,Maharashtra,Platinum,Social Media,1643,32,92,22268.76,695.9,Electronics,288,221,55,0.584,49.19,0.228,0.133,0,4.8,Debit Card,2043.97
CUST114845,Praveen Tiwari,27,Male,Bengaluru,Karnataka,Gold,Paid Ads,990,11,26,11855.49,1077.77,Beauty & Personal Care,110,62,276,0.333,108.58,0.066,0.098,4,3.49,Credit Card,1012.45
CUST114846,Deepak Yadav,39,Other,Mysuru,Karnataka,Silver,Organic Search,215,2,4,581.69,290.85,Electronics,20,10,195,0.279,88.74,0.723,0.531,4,3.25,UPI,200
CUST114847,Manoj Mishra,34,Male,Ahmedabad,Gujarat,Platinum,Referral,1620,52,80,85111.18,1636.75,Fashion,368,202,42,0.963,29.09,0.177,0.297,3,4.22,EMI,7217.35
CUST114848,Rahul Sharma,42,Male,Chennai,Tamil Nadu,Gold,Social Media,2208,45,73,39811.31,884.7,Fashion,387,388,39,0.611,57.87,0.685,0.116,2,4.08,Credit Card,3553.62
CUST114849,Rohit Bose,34,Male,Bengaluru,Karnataka,Silver,Email Marketing,791,1,3,964.62,964.62,Home & Kitchen,75,49,648,0.038,400,0.518,0.306,5,3.24,Credit Card,200
CUST114850,Aditya Chatterjee,29,Male,Kanpur,Uttar Pradesh,Gold,Social Media,1170,14,42,10787.37,770.53,Fashion,83,70,536,0.359,96.5,0.666,0.248,3,3.71,UPI,447.08
CUST114851,Ashok Chauhan,34,Male,Kolkata,West Bengal,Gold,Organic Search,313,1,2,597.36,597.36,Home & Kitchen,56,38,562,0.096,339.58,0.426,0.323,4,3.73,UPI,200
CUST114852,Amit Chauhan,40,Male,Delhi,Delhi,Gold,Social Media,1234,21,42,17131.87,815.8,Home & Kitchen,107,68,130,0.511,53.87,0.234,0.6,0,4.52,Credit Card,1681.7
CUST114853,Varun Sharma,26,Male,Chennai,Tamil Nadu,Gold,Affiliate,169,2,5,633,316.5,Fashion,50,39,545,0.355,75.31,0.332,0.204,2,3.76,Cash on Delivery,200
CUST114854,Sunita Pandey,32,Female,Hyderabad,Telangana,Silver,Paid Ads,403,4,6,1233.82,308.46,Beauty & Personal Care,93,56,136,0.298,105.94,0.665,0.447,4,2.97,Debit Card,200
CUST114855,Suresh Bose,22,Male,Kanpur,Uttar Pradesh,Silver,Paid Ads,280,3,8,687.56,229.19,Sports & Fitness,22,14,12,0.321,98.18,0.755,0.096,3,3.92,Debit Card,200
CUST114856,Rekha Gupta,36,Female,Kanpur,Uttar Pradesh,Platinum,Referral,650,21,55,9873.93,470.19,Fashion,135,148,34,0.969,29.8,0.248,0.49,1,4.03,Cash on Delivery,984.28
CUST114857,Suman Singh,32,Female,Mysuru,Karnataka,Silver,Organic Search,890,1,3,301.41,301.41,Electronics,49,28,40,0.034,400,0.31,0.227,2,3.58,UPI,200
CUST114858,Harish Bansal,37,Male,Chennai,Tamil Nadu,Silver,Paid Ads,625,1,2,998.06,998.06,Fashion,51,43,433,0.048,400,0.917,0.6,2,2.79,EMI,200
CUST114859,Madhuri Reddy,40,Female,Surat,Gujarat,Silver,Social Media,1096,36,70,12154.47,337.62,Beauty & Personal Care,182,134,117,0.985,29.3,0.347,0.6,2,3.94,UPI,761.8
CUST114860,Amit Bose,27,Male,Chennai,Tamil Nadu,Platinum,Paid Ads,637,15,34,15911.52,1060.77,Grocery,93,62,68,0.706,43.47,0.142,0.326,3,3.75,Credit Card,1563.21
CUST114861,Siddharth Das,33,Male,Delhi,Delhi,Silver,Paid Ads,479,7,23,2634.72,376.39,Beauty & Personal Care,28,15,17,0.438,83.11,0.731,0.307,2,3.41,Cash on Delivery,288.27
CUST114862,Pooja Mehta,34,Female,Coimbatore,Tamil Nadu,Silver,Affiliate,164,3,6,2813.3,937.77,Electronics,15,9,129,0.549,51.4,0.41,0.415,2,3.41,EMI,318.79
CUST114863,Harish Singh,27,Male,Bengaluru,Karnataka,Gold,Social Media,990,9,19,7573.64,841.52,Books,50,38,136,0.273,111.48,0.43,0.161,1,4.3,Credit Card,546.55
CUST114864,Siddharth Pillai,24,Male,Bengaluru,Karnataka,Silver,Referral,270,3,5,1814.98,604.99,Fashion,74,66,170,0.333,94.7,0.275,0.45,3,3.58,UPI,200
CUST114865,Swati Menon,44,Female,Nagpur,Maharashtra,Silver,Referral,705,2,5,1279.78,639.89,Beauty & Personal Care,85,57,565,0.085,330.33,0.202,0.25,2,3.57,UPI,200
CUST114866,Suman Kulkarni,29,Female,Ahmedabad,Gujarat,Silver,Paid Ads,680,5,13,2699.28,539.86,Mobile & Accessories,60,47,155,0.221,163.15,0.468,0.419,2,3.77,UPI,224.58
CUST114867,Anil Bhatt,29,Male,Mumbai,Maharashtra,Gold,Organic Search,1170,6,16,6456.37,1076.06,Mobile & Accessories,62,44,174,0.154,194.25,0.216,0.439,3,3.58,Credit Card,575.32
CUST114868,Varun Chauhan,30,Male,Udaipur,Rajasthan,Silver,Referral,487,1,3,363.18,363.18,Home & Kitchen,100,62,736,0.062,400,0.143,0.056,2,4.46,UPI,200
CUST114869,Sangeeta Verma,36,Female,Coimbatore,Tamil Nadu,Silver,Social Media,1800,4,8,1040.61,260.15,Electronics,74,52,900,0.067,400,0.506,0.065,0,4.24,Debit Card,200
CUST114870,Varun Kumar,28,Male,Jodhpur,Rajasthan,Silver,Organic Search,796,1,2,536.7,536.7,Home & Kitchen,72,42,507,0.038,400,0.118,0.211,3,4.23,Cash on Delivery,200
CUST114871,Nitin Yadav,26,Male,Chandigarh,Punjab,Silver,Paid Ads,731,13,22,12961.39,997.03,Mobile & Accessories,87,31,53,0.534,50.89,0.127,0.391,0,4.09,Credit Card,846.85
CUST114872,Anita Agarwal,33,Female,Warangal,Telangana,Silver,Social Media,1071,9,27,2686.32,298.48,Books,155,131,67,0.252,106.03,0.235,0.54,2,3.89,UPI,394.62
CUST114873,Ganesh Chauhan,38,Male,Lucknow,Uttar Pradesh,Silver,Social Media,868,11,28,5965.92,542.36,Books,118,116,27,0.38,78.05,0.434,0.194,2,4.02,Cash on Delivery,368.01
CUST114874,Manoj Kulkarni,36,Male,Ahmedabad,Gujarat,Gold,Paid Ads,1139,9,28,3787.63,420.85,Fashion,152,84,38,0.237,106.62,0.495,0.357,2,4.06,UPI,319.09
CUST114875,Meera Gupta,27,Female,Delhi,Delhi,Silver,Social Media,990,11,33,8639.87,785.44,Fashion,46,30,130,0.333,96.17,0.6,0.029,2,3.66,Credit Card,831.39
